Train_ID,Date,Bogie_Usage_Pct,BrakePad_Usage_Pct,HVAC_Usage_Pct,Motor_Usage_Pct,Average_Usage_Pct,Critical_Components,Priority,Recommendation,Balancing_Score,Age_Factor,Maintenance_Due,Notes
CR123,2024-09-23,37.7,26.7,31.5,32.7,32.2,,Low,Continue_Operation,67.8,0.73,False,Week 17 snapshot - 0 critical components
CR123,2024-09-16,45.0,35.0,24.8,33.9,34.7,,Low,Continue_Operation,65.3,0.71,False,Week 18 snapshot - 0 critical components
CR123,2024-09-09,37.4,25.9,24.0,39.2,31.6,,Low,Continue_Operation,68.4,0.69,False,Week 19 snapshot - 0 critical components
CR123,2024-09-02,40.2,37.0,20.2,46.3,35.9,,Low,Continue_Operation,64.1,0.67,False,Week 20 snapshot - 0 critical components
CR123,2024-08-26,23.9,37.8,36.1,42.1,35.0,,Low,Continue_Operation,65.0,0.65,False,Week 21 snapshot - 0 critical components
CR123,2024-08-19,41.7,40.8,29.5,47.4,39.8,,Low,Continue_Operation,60.2,0.63,False,Week 22 snapshot - 0 critical components
CR123,2024-08-12,29.0,32.9,24.7,47.2,33.5,,Low,Continue_Operation,66.5,0.61,False,Week 23 snapshot - 0 critical components
CR123,2024-08-05,40.0,33.6,34.6,36.0,36.0,,Low,Continue_Operation,64.0,0.59,False,Week 24 snapshot - 0 critical components
CR123,2024-07-29,36.6,34.6,36.6,29.3,34.3,,Low,Continue_Operation,65.7,0.58,False,Week 25 snapshot - 0 critical components
CR123,2024-07-22,25.6,36.8,22.8,34.8,30.0,,Low,Continue_Operation,70.0,0.56,False,Week 26 snapshot - 0 critical components
CR123,2024-07-15,43.0,27.8,20.6,38.6,32.5,,Low,Continue_Operation,67.5,0.54,False,Week 27 snapshot - 0 critical components
CR123,2024-07-08,26.8,32.9,32.0,31.0,30.7,,Low,Continue_Operation,69.3,0.52,False,Week 28 snapshot - 0 critical components
CR123,2024-07-01,38.5,22.7,27.2,35.2,30.9,,Low,Continue_Operation,69.1,0.5,False,Week 29 snapshot - 0 critical components
CR123,2024-06-24,22.8,23.0,25.4,35.2,26.6,,Low,Continue_Operation,73.4,0.48,False,Week 30 snapshot - 0 critical components
CR123,2024-06-17,27.9,19.7,28.6,42.4,29.6,,Low,Continue_Operation,70.4,0.46,False,Week 31 snapshot - 0 critical components
CR123,2024-06-10,33.1,23.8,15.6,26.8,24.8,,Low,Continue_Operation,75.2,0.44,False,Week 32 snapshot - 0 critical components
CR123,2024-06-03,18.0,24.3,27.8,25.7,23.9,,Low,Continue_Operation,76.1,0.42,False,Week 33 snapshot - 0 critical components
CR123,2024-05-27,23.3,34.5,33.8,26.4,29.5,,Low,Continue_Operation,70.5,0.4,False,Week 34 snapshot - 0 critical components
CR123,2024-05-20,19.6,22.3,14.4,32.5,22.2,,Low,Continue_Operation,77.8,0.38,False,Week 35 snapshot - 0 critical components
CR123,2024-05-13,18.5,17.8,11.0,28.8,19.0,,Low,Continue_Operation,81.0,0.36,False,Week 36 snapshot - 0 critical components
CR123,2024-05-06,31.6,35.9,26.4,40.8,33.7,,Low,Continue_Operation,66.3,0.35,False,Week 37 snapshot - 0 critical components
CR123,2024-04-29,37.7,33.7,30.3,30.9,33.1,,Low,Continue_Operation,66.9,0.33,False,Week 38 snapshot - 0 critical components
CR123,2024-04-22,31.7,22.8,15.1,34.5,26.0,,Low,Continue_Operation,74.0,0.31,False,Week 39 snapshot - 0 critical components
CR123,2024-04-15,20.5,28.7,15.0,35.0,24.8,,Low,Continue_Operation,75.2,0.29,False,Week 40 snapshot - 0 critical components
CR123,2024-04-08,14.7,29.9,27.4,23.9,24.0,,Low,Continue_Operation,76.0,0.27,False,Week 41 snapshot - 0 critical components
CR123,2024-04-01,35.8,16.4,15.1,26.2,23.4,,Low,Continue_Operation,76.6,0.25,False,Week 42 snapshot - 0 critical components
CR123,2024-03-25,30.8,17.5,16.2,24.2,22.2,,Low,Continue_Operation,77.8,0.23,False,Week 43 snapshot - 0 critical components
CR123,2024-03-18,37.6,31.9,20.1,36.5,31.5,,Low,Continue_Operation,68.5,0.21,False,Week 44 snapshot - 0 critical components
CR123,2024-03-11,30.2,27.4,26.2,42.7,31.6,,Low,Continue_Operation,68.4,0.19,False,Week 45 snapshot - 0 critical components
CR123,2024-03-04,35.9,16.3,21.5,20.8,23.6,,Low,Continue_Operation,76.4,0.17,False,Week 46 snapshot - 0 critical components
CR123,2024-02-26,15.4,25.8,28.3,27.1,24.1,,Low,Continue_Operation,75.9,0.15,False,Week 47 snapshot - 0 critical components
CR123,2024-02-19,25.3,16.4,11.2,36.1,22.3,,Low,Continue_Operation,77.7,0.13,False,Week 48 snapshot - 0 critical components
CR123,2024-02-12,22.0,24.3,11.5,17.4,18.8,,Low,Continue_Operation,81.2,0.12,False,Week 49 snapshot - 0 critical components
CR123,2024-02-05,13.7,22.8,17.5,36.9,22.7,,Low,Continue_Operation,77.3,0.1,False,Week 50 snapshot - 0 critical components
CR123,2024-01-29,32.6,14.3,15.4,28.7,22.7,,Low,Continue_Operation,77.3,0.08,False,Week 51 snapshot - 0 critical components
CR123,2024-01-22,13.8,16.7,9.0,17.1,14.2,,Low,Continue_Operation,85.8,0.06,False,Week 52 snapshot - 0 critical components
CR124,2025-01-20,34.8,32.0,25.6,40.5,33.2,,Low,Continue_Operation,66.8,1.05,False,Week 0 snapshot - 0 critical components
CR124,2025-01-13,34.4,43.2,42.7,38.0,39.6,,Low,Continue_Operation,60.4,1.04,False,Week 1 snapshot - 0 critical components
CR124,2025-01-06,29.0,41.9,35.2,53.5,39.9,,Low,Continue_Operation,60.1,1.02,False,Week 2 snapshot - 0 critical components
CR124,2024-12-30,43.9,34.9,41.4,50.8,42.8,,Medium,Monitor_Closely,57.2,1.0,False,Week 3 snapshot - 0 critical components
CR124,2024-12-23,39.3,34.9,25.2,44.9,36.1,,Low,Continue_Operation,63.9,0.98,False,Week 4 snapshot - 0 critical components
CR124,2024-12-16,45.4,27.9,34.9,33.6,35.4,,Low,Continue_Operation,64.6,0.96,False,Week 5 snapshot - 0 critical components
CR124,2024-12-09,35.0,31.6,19.6,49.7,34.0,,Low,Continue_Operation,66.0,0.94,False,Week 6 snapshot - 0 critical components
CR124,2024-12-02,46.3,42.7,38.5,49.1,44.1,,Medium,Monitor_Closely,55.9,0.92,False,Week 7 snapshot - 0 critical components
CR124,2024-11-25,23.9,31.3,30.0,52.0,34.3,,Low,Continue_Operation,65.7,0.9,False,Week 8 snapshot - 0 critical components
CR124,2024-11-18,29.3,39.1,35.8,48.0,38.0,,Low,Continue_Operation,62.0,0.88,False,Week 9 snapshot - 0 critical components
CR124,2024-11-11,39.6,28.7,28.7,39.2,34.1,,Low,Continue_Operation,65.9,0.86,False,Week 10 snapshot - 0 critical components
CR124,2024-11-04,44.3,34.2,27.5,48.0,38.5,,Low,Continue_Operation,61.5,0.84,False,Week 11 snapshot - 0 critical components
CR124,2024-10-28,33.6,40.5,38.4,50.2,40.7,,Medium,Monitor_Closely,59.3,0.82,False,Week 12 snapshot - 0 critical components
CR124,2024-10-21,37.5,34.2,40.8,40.0,38.1,,Low,Continue_Operation,61.9,0.81,False,Week 13 snapshot - 0 critical components
CR124,2024-10-14,23.3,40.4,39.9,31.5,33.8,,Low,Continue_Operation,66.2,0.79,False,Week 14 snapshot - 0 critical components
CR124,2024-10-07,41.7,34.8,34.6,36.5,36.9,,Low,Continue_Operation,63.1,0.77,False,Week 15 snapshot - 0 critical components
CR124,2024-09-30,29.4,39.1,25.4,31.6,31.4,,Low,Continue_Operation,68.6,0.75,False,Week 16 snapshot - 0 critical components
CR124,2024-09-23,32.9,26.6,34.7,35.2,32.3,,Low,Continue_Operation,67.7,0.73,False,Week 17 snapshot - 0 critical components
CR124,2024-09-16,39.9,32.5,32.2,40.2,36.2,,Low,Continue_Operation,63.8,0.71,False,Week 18 snapshot - 0 critical components
CR124,2024-09-09,37.7,38.9,25.6,40.3,35.7,,Low,Continue_Operation,64.3,0.69,False,Week 19 snapshot - 0 critical components
CR124,2024-09-02,21.7,23.2,38.3,34.7,29.5,,Low,Continue_Operation,70.5,0.67,False,Week 20 snapshot - 0 critical components
CR124,2024-08-26,39.0,25.7,29.3,29.2,30.8,,Low,Continue_Operation,69.2,0.65,False,Week 21 snapshot - 0 critical components
CR124,2024-08-19,26.8,28.8,28.6,40.7,31.2,,Low,Continue_Operation,68.8,0.63,False,Week 22 snapshot - 0 critical components
CR124,2024-08-12,38.5,37.1,26.4,32.5,33.6,,Low,Continue_Operation,66.4,0.61,False,Week 23 snapshot - 0 critical components
CR124,2024-08-05,34.5,24.8,19.3,41.5,30.0,,Low,Continue_Operation,70.0,0.59,False,Week 24 snapshot - 0 critical components
CR124,2024-07-29,32.9,24.9,20.1,32.1,27.5,,Low,Continue_Operation,72.5,0.58,False,Week 25 snapshot - 0 critical components
CR124,2024-07-22,42.1,38.0,29.9,41.5,37.9,,Low,Continue_Operation,62.1,0.56,False,Week 26 snapshot - 0 critical components
CR124,2024-07-15,22.7,30.3,30.2,23.6,26.7,,Low,Continue_Operation,73.3,0.54,False,Week 27 snapshot - 0 critical components
CR124,2024-07-08,24.7,22.9,21.0,30.5,24.8,,Low,Continue_Operation,75.2,0.52,False,Week 28 snapshot - 0 critical components
CR124,2024-07-01,32.7,23.3,27.4,35.9,29.8,,Low,Continue_Operation,70.2,0.5,False,Week 29 snapshot - 0 critical components
CR124,2024-06-24,33.4,23.5,29.2,38.2,31.1,,Low,Continue_Operation,68.9,0.48,False,Week 30 snapshot - 0 critical components
CR124,2024-06-17,35.3,20.8,12.7,43.6,28.1,,Low,Continue_Operation,71.9,0.46,False,Week 31 snapshot - 0 critical components
CR124,2024-06-10,35.3,34.1,32.5,36.2,34.5,,Low,Continue_Operation,65.5,0.44,False,Week 32 snapshot - 0 critical components
CR124,2024-06-03,21.0,32.0,15.7,30.9,24.9,,Low,Continue_Operation,75.1,0.42,False,Week 33 snapshot - 0 critical components
CR124,2024-05-27,20.4,24.8,30.2,24.8,25.0,,Low,Continue_Operation,75.0,0.4,False,Week 34 snapshot - 0 critical components
CR124,2024-05-20,16.5,36.6,20.8,32.9,26.7,,Low,Continue_Operation,73.3,0.38,False,Week 35 snapshot - 0 critical components
CR124,2024-05-13,20.6,34.1,14.2,33.8,25.7,,Low,Continue_Operation,74.3,0.36,False,Week 36 snapshot - 0 critical components
CR124,2024-05-06,31.5,32.1,21.2,21.1,26.5,,Low,Continue_Operation,73.5,0.35,False,Week 37 snapshot - 0 critical components
CR124,2024-04-29,35.6,28.9,33.3,20.5,29.6,,Low,Continue_Operation,70.4,0.33,False,Week 38 snapshot - 0 critical components
CR124,2024-04-22,34.8,35.8,20.0,37.8,32.1,,Low,Continue_Operation,67.9,0.31,False,Week 39 snapshot - 0 critical components
CR124,2024-04-15,28.2,31.4,9.9,23.6,23.3,,Low,Continue_Operation,76.7,0.29,False,Week 40 snapshot - 0 critical components
CR124,2024-04-08,21.8,33.8,30.7,21.9,27.1,,Low,Continue_Operation,72.9,0.27,False,Week 41 snapshot - 0 critical components
CR124,2024-04-01,30.0,17.9,21.9,43.2,28.2,,Low,Continue_Operation,71.8,0.25,False,Week 42 snapshot - 0 critical components
CR124,2024-03-25,27.8,21.2,16.9,30.9,24.2,,Low,Continue_Operation,75.8,0.23,False,Week 43 snapshot - 0 critical components
CR124,2024-03-18,19.5,16.6,29.7,35.8,25.4,,Low,Continue_Operation,74.6,0.21,False,Week 44 snapshot - 0 critical components
CR124,2024-03-11,32.8,20.2,9.2,35.2,24.4,,Low,Continue_Operation,75.6,0.19,False,Week 45 snapshot - 0 critical components
CR124,2024-03-04,37.0,21.1,27.0,38.6,30.9,,Low,Continue_Operation,69.1,0.17,False,Week 46 snapshot - 0 critical components
CR124,2024-02-26,13.6,16.8,13.0,24.5,17.0,,Low,Continue_Operation,83.0,0.15,False,Week 47 snapshot - 0 critical components
CR124,2024-02-19,17.9,18.6,27.9,33.7,24.5,,Low,Continue_Operation,75.5,0.13,False,Week 48 snapshot - 0 critical components
CR124,2024-02-12,24.5,17.1,8.3,35.8,21.5,,Low,Continue_Operation,78.5,0.12,False,Week 49 snapshot - 0 critical components
CR124,2024-02-05,15.0,17.5,8.4,22.3,15.8,,Low,Continue_Operation,84.2,0.1,False,Week 50 snapshot - 0 critical components
CR124,2024-01-29,35.6,22.4,25.3,22.2,26.4,,Low,Continue_Operation,73.6,0.08,False,Week 51 snapshot - 0 critical components
CR124,2024-01-22,16.6,22.8,16.5,34.8,22.7,,Low,Continue_Operation,77.3,0.06,False,Week 52 snapshot - 0 critical components
